20051001	1200	18.9	-85.6	46.25	1007	714.66	631.90	433.00	723.40	625.74	0.4	0.29	0.34
20051001	1800	19.1	-86.2	55.5	1005	1089.89	348.76	753.39	1568.36	940.1	0.78	0.34	0.2
20051002	0000	19.3	-86.7	55.5	1004	1314.39	484.48	754.34	1381.97	983.8	0.65	0.57	0.19
20051002	0600	19.5	-87.2	74.0	1003	685.04	537.72	813.28	767.15	700.8	0.34	0.37	0.19
20051002	1000	19.6	-87.5	64.75	1003	697.77	624.43	931.86	717.78	742.96	0.33	0.39	0.19
20051002	1200	19.8	-87.9	64.75	1003	725.59	617.49	902.26	947.54	798.22	0.35	0.44	0.19
20051002	1800	20.3	-88.8	64.75	1004	885.51	542.17	822.40	1131.55	845.41	0.52	0.52	0.15
20051003	0000	20.5	-89.8	55.5	1003	693.33	671.06	737.14	893.96	748.87	0.25	0.58	0.13
20051003	0600	20.5	-91.0	64.75	1003	747.77	325.53	1054.30	782.67	727.57	0.69	0.6	0.14
20051003	1200	20.3	-91.7	74.0	1000	837.98	609.68	1086.82	798.12	833.15	0.44	0.63	0.19
20051003	1800	20.1	-92.2	92.5	997	1202.31	628.69	1129.96	1244.89	1051.46	0.49	0.53	0.2
20051004	0000	19.8	-93.2	101.7	990	847.84	916.24	1051.79	1050.35	966.56	0.19	0.38	0.27
20051004	0600	19.2	-94.1	120.2	987	901.80	602.98	976.19	886.23	841.8	0.38	0.31	0.35
20051004	1200	18.6	-94.9	129.5	977	1137.12	1154.56	1146.81	1054.87	1123.34	0.09	0.37	0.29
20051004	1800	17.9	-95.6	83.25	988	775.79	963.67	1087.53	948.54	943.88	0.29	0.41	0.37
20051005	0000	17.2	-96.4	55.5	1000	1233.44	1104.37	1117.03	925.04	1094.97	0.25	0.48	0.31
20051005	0600	16.9	-97.0	46.25	1004	1324.79	905.56	982.30	1105.47	1079.53	0.32	0.47	0.29
