20181006	1800	17.8	-86.6	46.25	1006	1039.15	293.41	877.90	996.20	801.67	0.72	0.6	0.23
20181007	0000	18.1	-86.9	46.25	1004	976.27	457.78	819.84	674.35	732.06	0.53	0.38	0.26
20181007	0600	18.4	-86.8	55.5	1004	735.65	167.48	826.71	709.69	609.88	0.8	0.5	0.26
20181007	1200	18.8	-86.4	64.75	1003	1037.99	272.19	814.83	689.02	703.51	0.74	0.26	0.3
20181007	1800	19.1	-85.7	83.25	999	860.15	631.39	968.58	655.63	778.94	0.35	0.34	0.26
20181008	0000	19.7	-85.5	92.5	996	884.28	588.84	961.25	791.10	806.37	0.39	0.45	0.22
20181008	0600	20.2	-85.4	111.0	984	929.24	136.82	851.25	635.71	638.26	0.85	0.49	0.26
20181008	1200	20.9	-85.1	120.2	982	946.62	742.16	281.43	619.59	647.45	0.7	0.29	0.33
20181008	1800	21.7	-85.1	138.7	977	915.08	775.42	523.51	703.58	729.4	0.43	0.29	0.29
20181009	0000	22.7	-85.2	157.2	971	885.22	435.61	870.21	939.88	782.73	0.54	0.29	0.21
20181009	0600	23.7	-85.8	157.2	973	483.65	743.41	619.62	895.45	685.53	0.46	0.3	0.17
20181009	1200	24.6	-86.2	166.5	968	957.42	732.99	684.57	737.66	778.16	0.28	0.28	0.16
20181009	1800	25.6	-86.4	185.0	961	1433.20	601.75	207.84	671.65	728.61	0.85	0.27	0.18
20181010	0000	26.6	-86.5	203.5	952	865.29	420.17	339.97	604.40	557.46	0.61	0.15	0.34
20181010	0600	27.7	-86.6	222.0	945	500.01	956.11	349.87	606.18	603.04	0.63	0.28	0.33
20181010	1200	29.0	-86.3	231.2	934	827.80	519.75	509.08	501.08	589.43	0.39	0.1	0.32
20181010	1730	30.0	-85.5	259.0	919	740.14	552.28	429.33	446.09	541.96	0.42	0.16	0.39
20181010	1800	30.2	-85.4	249.7	920	750.62	584.41	603.97	505.60	611.15	0.33	0.16	0.33
20181011	0000	31.5	-84.5	148.0	957	782.41	478.84	563.84	696.59	630.42	0.39	0.13	0.23
20181011	0600	32.8	-83.2	92.5	979	386.23	523.00	462.34	790.49	540.52	0.51	0.47	0.19
20181011	1200	34.1	-81.7	83.25	987	588.43	372.57	894.17	896.24	687.85	0.58	0.39	0.09
20181011	1800	35.6	-80.0	83.25	991	-9999	-9999	-9999	-9999	-9999.0	-0.0	-0.03	-9999.0
20181012	0000	36.5	-77.7	92.5	988	-9999	-9999	-9999	-9999	-9999.0	-0.0	-0.03	-9999.0
20181012	0600	37.3	-75.0	111.0	983	-9999	-9999	-9999	-9999	-9999.0	-0.0	-0.03	-9999.0
20181012	1200	39.1	-70.6	111.0	980	-9999	-9999	-9999	-9999	-9999.0	-0.0	-0.06	-9999.0
20181012	1800	41.1	-66.1	111.0	977	-9999	-9999	-9999	-9999	-9999.0	-0.0	-0.1	-9999.0
20181013	0000	43.1	-61.5	120.2	975	-9999	-9999	-9999	-9999	-9999.0	-0.0	-0.1	-9999.0
20181013	0600	44.8	-55.7	120.2	975	-9999	-9999	-9999	-9999	-9999.0	-0.0	-9999.0	-9999.0
20181013	1200	46.4	-48.2	120.2	975	-9999	-9999	-9999	-9999	-9999.0	-0.0	-9999.0	-9999.0
20181013	1800	47.6	-40.7	120.2	975	-9999	-9999	-9999	-9999	-9999.0	-0.0	-9999.0	-9999.0
20181014	0000	48.4	-33.1	120.2	975	-9999	-9999	-9999	-9999	-9999.0	-0.0	-9999.0	-9999.0
20181014	0600	48.8	-26.1	120.2	975	-9999	-9999	-9999	-9999	-9999.0	-0.0	-9999.0	-9999.0
20181014	1200	48.6	-20.7	111.0	975	-9999	-9999	-9999	-9999	-9999.0	-0.0	-9999.0	-9999.0
20181014	1800	47.5	-16.4	101.7	978	-9999	-9999	-9999	-9999	-9999.0	-0.0	-9999.0	-9999.0
20181015	0000	45.9	-13.5	101.7	982	-9999	-9999	-9999	-9999	-9999.0	-0.0	-9999.0	-9999.0
20181015	0600	44.4	-11.4	92.5	989	-9999	-9999	-9999	-9999	-9999.0	-0.0	-9999.0	-9999.0
20181015	1200	42.8	-10.3	64.75	996	-9999	-9999	-9999	-9999	-9999.0	-0.0	-9999.0	-9999.0
20181015	1800	41.2	-10.0	64.75	1001	-9999	-9999	-9999	-9999	-9999.0	-0.0	-9999.0	-9999.0
