20100810	0600	25.7	-83.0	46.25	1008	732.66	483.25	223.32	904.39	585.9	0.75	0.47	0.1
20100810	1200	25.7	-83.3	46.25	1008	804.25	596.44	294.62	461.37	539.17	0.63	0.51	0.1
20100810	1800	25.9	-83.7	55.5	1008	778.24	403.65	535.65	669.97	596.88	0.48	0.42	0.16
20100811	0000	26.1	-84.1	55.5	1008	262.88	426.15	746.14	802.92	559.52	0.67	0.62	0.11
20100811	0600	26.5	-85.0	55.5	1008	132.23	163.12	440.22	711.00	361.64	0.81	0.53	0.03
20100811	1200	27.1	-86.1	46.25	1008	302.19	587.30	440.30	459.39	447.3	0.49	0.69	0.12
20100811	1800	28.0	-87.5	46.25	1009	486.76	736.29	735.49	639.16	649.42	0.34	0.64	0.12
20100812	0000	29.0	-88.4	46.25	1009	240.08	514.42	431.14	739.34	481.24	0.68	0.51	0.1
20100812	0600	29.4	-88.8	46.25	1008	39.26	36.66	44.06	368.95	122.23	0.9	0.41	0.03
20100812	1200	29.7	-89.0	46.25	1008	0.00	508.49	495.69	459.82	488.0	1.0	0.46	0.12
20100812	1800	29.8	-89.0	46.25	1008	796.82	722.27	759.32	396.14	668.64	0.5	0.53	0.08
20100813	0000	30.0	-88.9	46.25	1007	1076.38	907.69	405.52	300.12	672.43	0.72	0.51	0.09
20100813	0600	30.4	-88.8	46.25	1007	0.00	0.00	108.57	112.56	110.56	1.0	0.74	0.22
20100813	1200	30.8	-88.6	46.25	1008	25.65	357.75	381.36	50.99	203.94	0.93	0.38	0.04
20100813	1800	31.4	-88.0	46.25	1008	404.50	393.81	509.86	434.81	435.74	0.23	0.48	0.15
20100814	0000	32.0	-87.3	37.0	1009	702.18	688.06	448.40	720.20	639.71	0.38	0.29	0.17
20100814	0600	32.5	-86.5	27.75	1010	613.28	0.00	0.00	705.21	659.24	1.0	0.8	0.05
20100814	1200	32.8	-85.9	27.75	1011	82.96	24.26	463.62	735.95	326.7	0.97	0.54	0.04
20100814	1800	33.0	-85.4	27.75	1012	129.50	95.55	547.54	632.12	351.18	0.85	0.63	0.11
20100815	0000	32.8	-85.0	27.75	1012	921.21	746.60	723.76	640.56	758.03	0.3	0.62	0.2
20100815	0600	32.5	-84.9	27.75	1013	0.00	438.77	0.00	0.00	438.77	1.0	0.85	0.08
20100815	1200	32.0	-85.0	27.75	1013	624.66	0.00	577.77	486.37	562.93	1.0	0.71	0.09
20100815	1800	31.5	-85.1	37.0	1013	765.48	0.00	846.47	1064.02	891.99	1.0	0.63	0.13
20100816	0000	30.8	-85.3	37.0	1011	598.67	714.79	745.37	846.64	726.37	0.29	0.6	0.25
20100816	0600	30.0	-85.6	37.0	1010	0.00	935.85	721.69	0.00	828.77	1.0	0.69	0.11
20100816	1200	29.3	-86.0	37.0	1009	686.50	737.15	506.34	695.96	656.49	0.31	0.6	0.07
20100816	1800	29.3	-86.8	46.25	1008	803.96	865.50	964.36	674.82	827.16	0.3	0.51	0.09
20100817	0000	29.6	-87.7	46.25	1007	797.99	1112.65	1020.34	864.74	948.93	0.28	0.59	0.12
20100817	0600	30.0	-88.6	46.25	1008	490.35	495.55	537.32	0.00	507.74	1.0	0.6	0.18
20100817	1200	30.7	-89.4	46.25	1008	707.49	0.00	623.07	132.21	487.59	1.0	0.7	0.04
20100817	1800	31.3	-90.3	37.0	1009	125.85	679.11	617.11	81.11	375.8	0.88	0.62	0.1
20100818	0000	31.7	-91.0	27.75	1010	555.03	647.26	521.62	235.74	489.91	0.64	0.43	0.17
