20110802	0000	14.9	-61.4	74.0	1007	656.08	510.77	712.73	768.66	662.06	0.34	0.32	0.2
20110802	0600	15.1	-62.5	74.0	1007	1058.41	375.69	280.01	1026.79	685.23	0.74	0.41	0.21
20110802	1200	15.4	-63.6	74.0	1006	1069.83	468.33	393.92	770.04	675.53	0.63	0.34	0.26
20110802	1800	15.7	-64.8	74.0	1005	649.98	364.74	681.76	640.32	584.2	0.47	0.3	0.29
20110803	0000	16.0	-66.2	83.25	1004	658.85	521.64	871.80	823.94	719.06	0.4	0.44	0.12
20110803	0600	16.3	-67.7	83.25	1003	724.40	227.51	1013.82	760.83	681.64	0.78	0.44	0.17
20110803	1200	16.6	-69.1	83.25	1003	793.93	234.27	526.44	560.34	528.74	0.7	0.54	0.33
20110803	1800	16.8	-70.3	83.25	1003	1024.72	82.24	702.79	685.49	623.81	0.92	0.51	0.22
20110804	0000	16.9	-70.7	83.25	1003	702.61	327.34	799.32	810.19	659.86	0.6	0.48	0.23
20110804	0600	16.9	-71.3	83.25	1004	770.77	618.69	868.37	549.97	701.95	0.37	0.35	0.25
20110804	1200	17.3	-72.2	83.25	1006	782.05	286.96	319.12	569.11	489.31	0.63	0.39	0.49
20110804	1800	17.9	-73.4	55.5	1009	759.90	334.15	461.39	611.81	541.81	0.56	0.56	0.32
20110805	0000	18.8	-74.6	46.25	1010	1069.32	523.36	289.99	892.16	693.71	0.73	0.66	0.11
20110805	0600	19.8	-75.5	46.25	1011	228.03	248.16	224.75	691.92	348.22	0.68	0.64	0.13
20110805	1200	21.0	-76.3	46.25	1011	641.53	0.00	226.94	265.01	377.83	1.0	0.56	0.2
20110805	1800	22.4	-76.9	46.25	1012	800.10	240.67	382.38	666.60	522.44	0.7	0.48	0.19
20110806	0000	23.6	-77.4	46.25	1012	621.91	151.10	562.65	588.83	481.12	0.76	0.35	0.32
20110806	0600	24.6	-77.9	46.25	1012	763.03	741.98	424.31	708.83	659.54	0.44	0.44	0.05
20110806	1200	25.6	-78.1	46.25	1011	701.86	110.01	399.91	365.18	394.24	0.84	0.49	0.21
20110806	1800	26.4	-78.2	55.5	1011	789.39	783.65	525.37	467.92	641.58	0.41	0.32	0.17
20110807	0000	27.2	-78.1	64.75	1010	760.22	962.56	796.24	736.30	813.83	0.24	0.64	0.13
20110807	0600	28.4	-77.4	64.75	1009	0.00	0.00	809.98	0.00	809.98	1.0	0.42	0.15
20110807	1200	29.7	-76.4	55.5	1009	0.00	0.00	533.14	0.00	533.14	1.0	0.65	0.19
20110807	1800	30.7	-74.8	55.5	1009	900.17	0.00	913.18	0.00	906.68	1.0	0.55	0.07
