20200820	1800	14.1	-80.5	55.5	1009	863.33	769.78	682.40	671.67	746.8	0.22	0.42	0.36
20200821	0000	14.6	-81.8	55.5	1007	849.60	785.07	863.79	646.47	786.23	0.25	0.5	0.2
20200821	0600	15.3	-82.9	55.5	1007	724.39	678.19	903.68	348.14	663.6	0.61	0.59	0.1
20200821	1200	16.3	-83.7	55.5	1008	824.50	623.41	671.39	737.36	714.16	0.24	0.52	0.13
20200821	1800	17.4	-84.2	55.5	1007	936.51	856.77	832.68	735.85	840.45	0.21	0.48	0.21
20200822	0000	18.3	-84.6	64.75	1006	1305.31	1148.31	875.58	734.25	1015.86	0.44	0.54	0.17
20200822	0600	19.2	-85.1	74.0	1004	1189.95	437.87	824.64	809.80	815.56	0.63	0.48	0.11
20200822	1200	20.3	-85.2	101.7	993	860.74	388.02	302.22	953.73	626.18	0.68	0.34	0.16
20200822	1800	21.3	-85.5	101.7	992	900.69	834.19	467.45	620.38	705.68	0.48	0.28	0.17
20200823	0000	22.2	-86.1	101.7	994	979.73	782.46	1315.19	435.76	878.28	0.67	0.48	0.17
20200823	0600	23.2	-86.7	111.0	994	686.05	619.96	1138.74	782.85	806.9	0.46	0.57	0.13
20200823	1200	24.3	-87.2	120.2	991	613.57	712.60	1025.21	851.54	800.73	0.4	0.36	0.13
20200823	1800	25.3	-87.4	120.2	992	898.76	568.92	863.06	600.02	732.69	0.37	0.18	0.22
20200824	0000	26.4	-87.6	101.7	997	882.03	408.81	961.45	555.55	701.96	0.57	0.6	0.19
20200824	0600	27.3	-87.9	92.5	1003	735.31	193.34	0.00	567.97	498.87	1.0	0.46	0.16
20200824	1200	28.1	-88.3	83.25	1006	749.27	0.00	0.00	817.43	783.35	1.0	0.49	0.1
20200824	1800	28.7	-88.6	74.0	1007	1046.30	0.00	702.69	778.85	842.61	1.0	0.55	0.11
20200825	0000	28.9	-89.3	64.75	1006	963.36	0.00	0.00	796.17	879.76	1.0	0.7	0.11
20200825	0600	28.7	-90.5	46.25	1008	608.59	0.00	0.00	0.00	608.59	1.0	0.8	0.04
20200825	1200	28.6	-91.4	37.0	1009	738.37	0.00	0.00	0.00	738.37	1.0	0.75	0.09
20200825	1800	29.1	-92.3	37.0	1009	842.54	0.00	788.16	1495.75	1042.15	1.0	0.64	0.09
