20200723	0000	25.7	-88.3	46.25	1009	689.59	680.72	752.65	734.65	714.4	0.1	0.65	0.1
20200723	0600	25.8	-89.0	46.25	1009	616.93	115.63	145.10	723.73	400.35	0.84	0.44	0.09
20200723	1200	25.9	-89.7	55.5	1009	669.80	448.64	274.64	860.95	563.51	0.68	0.41	0.17
20200723	1800	26.0	-90.4	55.5	1006	738.70	324.42	331.54	853.64	562.08	0.62	0.33	0.33
20200724	0000	26.2	-91.1	64.75	1002	811.85	322.75	418.99	1244.68	699.57	0.74	0.42	0.14
20200724	0600	26.6	-92.0	74.0	1001	439.72	173.22	425.37	531.98	392.57	0.67	0.46	0.18
20200724	1200	27.1	-92.8	83.25	1000	610.00	384.41	402.03	850.22	561.66	0.55	0.23	0.15
20200724	1800	27.2	-93.7	92.5	997	940.16	371.18	427.68	698.23	609.31	0.61	0.37	0.37
20200725	0000	27.1	-94.5	101.7	993	1013.92	400.00	843.13	966.72	805.94	0.61	0.36	0.19
20200725	0600	27.1	-95.3	111.0	988	906.80	178.96	289.98	635.63	502.84	0.8	0.24	0.18
20200725	1200	27.1	-96.0	129.5	981	994.84	306.57	408.76	529.00	559.79	0.69	0.31	0.32
20200725	1800	26.9	-96.8	148.0	973	908.82	306.48	449.99	965.67	657.74	0.68	0.23	0.3
20200725	2200	26.8	-97.3	148.0	973	900.03	949.29	919.23	1064.55	958.28	0.15	0.32	0.21
20200725	2315	26.7	-97.5	148.0	974	851.49	968.55	957.31	970.72	937.02	0.12	0.33	0.2
20200726	0000	26.7	-97.6	138.7	976	839.68	980.67	1008.89	932.05	940.32	0.17	0.42	0.17
20200726	0600	26.5	-98.5	101.7	987	438.86	302.36	1155.08	699.95	649.06	0.74	0.45	0.18
20200726	1200	26.2	-99.3	74.0	996	515.15	2.22	873.54	549.33	485.06	1.0	0.45	0.24
20200726	1800	25.8	-100.3	55.5	1000	867.23	0.00	183.38	723.81	591.47	1.0	0.51	0.06
