20080901	0600	17.2	-37.0	55.5	1006	409.82	319.97	222.17	340.33	323.07	0.46	0.37	0.37
20080901	1200	17.3	-38.4	64.75	1005	390.54	582.39	656.60	656.71	571.56	0.41	0.48	0.16
20080901	1800	17.5	-39.9	83.25	1003	403.22	627.95	378.93	817.58	556.92	0.54	0.4	0.24
20080902	0000	17.8	-41.3	83.25	1002	265.08	468.00	336.37	305.53	343.74	0.43	0.48	0.3
20080902	0600	18.2	-42.8	83.25	1000	313.30	854.97	465.51	309.57	485.84	0.64	0.53	0.18
20080902	1200	18.7	-44.3	92.5	999	385.43	720.49	331.08	377.16	453.54	0.54	0.57	0.17
20080902	1800	19.3	-45.8	101.7	996	551.59	798.35	184.43	469.43	500.95	0.77	0.2	0.22
20080903	0000	19.8	-47.3	101.7	994	198.80	449.98	155.54	526.25	332.64	0.7	0.15	0.18
20080903	0600	20.2	-48.8	101.7	992	646.25	295.99	203.36	386.73	383.08	0.69	0.1	0.22
20080903	1200	20.6	-50.3	111.0	989	412.18	269.68	241.18	463.29	346.58	0.48	0.25	0.29
20080903	1800	21.1	-51.9	138.7	979	291.34	269.72	269.97	405.55	309.14	0.33	0.12	0.66
20080904	0000	21.8	-53.5	194.2	956	351.09	355.55	281.96	312.86	325.36	0.21	0.24	0.41
20080904	0600	22.4	-55.0	231.2	935	259.21	205.55	335.19	462.16	315.53	0.56	0.2	0.55
20080904	1200	23.0	-56.4	222.0	937	322.57	145.88	406.43	422.46	324.33	0.65	0.33	0.52
20080904	1800	23.4	-57.7	212.7	940	433.72	210.83	535.17	479.32	414.76	0.61	0.27	0.48
20080905	0000	23.6	-59.0	212.7	944	501.09	147.77	326.23	569.25	386.08	0.74	0.24	0.32
20080905	0600	23.6	-60.4	212.7	949	307.92	224.64	390.59	402.44	331.4	0.44	0.25	0.59
20080905	1200	23.5	-61.9	194.2	954	418.85	90.00	521.06	559.38	397.32	0.84	0.42	0.38
20080905	1800	23.2	-63.4	185.0	959	210.05	189.99	564.46	1055.37	504.97	0.82	0.28	0.24
20080906	0000	22.8	-64.9	185.0	962	317.49	250.04	932.12	826.96	581.65	0.73	0.17	0.18
20080906	0600	22.4	-66.3	185.0	964	313.46	167.78	702.56	472.30	414.02	0.76	0.33	0.36
20080906	1200	21.9	-67.7	175.7	965	469.32	299.11	430.99	567.80	441.8	0.47	0.22	0.53
20080906	1800	21.5	-69.0	212.7	950	396.92	333.76	640.52	479.82	462.76	0.48	0.19	0.49
20080907	0000	21.2	-70.3	212.7	947	432.44	281.14	419.77	844.00	494.34	0.67	0.16	0.36
20080907	0600	21.1	-71.6	212.7	947	385.71	211.66	214.58	784.53	399.12	0.73	0.16	0.23
20080907	1200	21.0	-72.8	203.5	947	667.72	311.15	422.96	852.20	563.51	0.63	0.22	0.32
20080907	1300	21.0	-73.2	203.5	947	-9999	-9999	-9999	-9999	-9999.0	-0.0	-9999.0	-9999.0
20080907	1800	21.0	-74.0	194.2	946	852.63	804.63	337.56	847.68	710.62	0.6	0.32	0.21
20080908	0000	21.1	-75.2	212.7	945	451.19	881.50	864.36	702.13	724.8	0.49	0.28	0.19
20080908	0200	21.1	-75.7	212.7	945	467.29	749.56	329.02	739.64	571.38	0.56	0.17	0.27
20080908	0600	21.1	-76.5	185.0	950	358.43	275.80	367.77	773.69	443.92	0.64	0.22	0.27
20080908	1200	21.1	-77.8	157.2	960	540.60	358.63	642.24	642.25	545.93	0.44	0.27	0.3
20080908	1800	21.2	-79.1	138.7	964	781.00	433.86	490.95	837.79	635.9	0.48	0.34	0.21
20080909	0000	21.5	-80.3	129.5	965	674.27	496.11	1074.44	894.44	784.82	0.54	0.39	0.14
20080909	0600	22.0	-81.4	129.5	965	522.28	428.71	392.74	545.38	472.28	0.28	0.35	0.4
20080909	1200	22.4	-82.4	129.5	965	594.47	456.74	763.19	757.19	642.9	0.4	0.37	0.33
20080909	1400	22.6	-82.9	129.5	965	613.28	452.00	431.50	797.30	573.52	0.46	0.34	0.4
20080909	1800	22.7	-83.3	120.2	966	715.31	555.77	456.00	846.26	643.34	0.46	0.24	0.34
20080910	0000	23.1	-84.0	120.2	968	610.00	501.73	913.98	642.56	667.07	0.45	0.35	0.31
20080910	0600	23.4	-84.6	129.5	964	599.87	271.09	685.95	651.34	552.06	0.6	0.37	0.46
20080910	1200	23.8	-85.2	148.0	959	773.03	452.20	855.59	720.52	700.34	0.47	0.38	0.31
