20150727	1200	6.5	-112.5	37.0	1008	832.68	696.60	690.37	583.37	700.76	0.3	0.55	0.35
20150727	1800	6.7	-113.7	37.0	1008	572.13	594.91	608.05	539.51	578.65	0.11	0.62	0.25
20150728	0000	6.8	-114.9	37.0	1008	324.44	535.35	544.43	584.55	497.19	0.44	0.45	0.23
20150728	0600	7.0	-116.1	37.0	1008	500.46	557.70	496.62	460.49	503.82	0.17	0.6	0.27
20150728	1200	7.1	-117.3	37.0	1008	586.85	569.96	434.84	697.64	572.32	0.38	0.6	0.34
20150728	1800	7.2	-118.5	46.25	1007	726.78	695.80	649.38	524.64	649.15	0.28	0.42	0.3
20150729	0000	7.3	-119.7	46.25	1007	823.04	728.75	644.26	625.54	705.4	0.24	0.53	0.27
20150729	0600	7.4	-121.0	46.25	1006	653.38	510.46	650.03	567.73	595.4	0.22	0.58	0.28
20150729	1200	7.6	-122.2	46.25	1006	788.71	591.08	711.39	548.31	659.87	0.3	0.45	0.33
20150729	1800	7.8	-123.4	55.5	1006	830.76	697.84	807.50	627.95	741.01	0.24	0.28	0.34
20150730	0000	8.0	-124.7	64.75	1005	860.03	641.88	732.20	685.08	729.8	0.25	0.32	0.35
20150730	0600	8.4	-125.7	64.75	1004	720.22	684.38	533.62	669.75	651.99	0.26	0.32	0.37
20150730	1200	8.9	-126.7	74.0	1002	960.63	725.49	491.79	603.57	695.37	0.49	0.25	0.32
20150730	1800	9.6	-127.7	83.25	1001	771.14	692.15	427.74	599.06	622.52	0.45	0.4	0.28
20150731	0000	10.4	-128.7	101.7	994	848.01	518.28	621.47	656.29	661.01	0.39	0.33	0.23
20150731	0600	11.2	-130.0	129.5	985	673.81	0.00	0.00	356.67	515.24	1.0	0.24	0.32
20150731	1200	12.1	-131.9	157.2	973	673.91	461.11	374.10	494.11	500.81	0.44	0.65	0.12
20150731	1800	12.5	-133.9	175.7	967	848.57	634.33	499.67	690.93	668.38	0.41	0.66	0.1
20150801	0000	12.9	-135.5	166.5	970	1029.18	888.04	611.63	745.18	818.51	0.41	0.8	0.06
20150801	0600	13.1	-137.0	166.5	970	-9999	-9999	-9999	-9999	-9999.0	-0.0	-9999.0	-9999.0
20150801	1200	13.4	-138.4	166.5	970	-9999	-9999	-9999	-9999	-9999.0	-0.0	-9999.0	-9999.0
20150801	1800	13.6	-139.4	166.5	970	-9999	-9999	-9999	-9999	-9999.0	-0.0	-9999.0	-9999.0
20150802	0000	13.8	-140.5	166.5	970	-9999	-9999	-9999	-9999	-9999.0	-0.0	-9999.0	-9999.0
20150802	0600	14.1	-141.8	166.5	970	-9999	-9999	-9999	-9999	-9999.0	-0.0	-9999.0	-9999.0
20150802	1200	14.5	-142.8	166.5	970	-9999	-9999	-9999	-9999	-9999.0	-0.0	-9999.0	-9999.0
20150802	1800	14.9	-143.7	148.0	978	-9999	-9999	-9999	-9999	-9999.0	-0.0	-9999.0	-9999.0
20150803	0000	15.4	-144.4	138.7	981	-9999	-9999	-9999	-9999	-9999.0	-0.0	-9999.0	-9999.0
20150803	0600	16.0	-145.1	129.5	990	-9999	-9999	-9999	-9999	-9999.0	-0.0	-9999.0	-9999.0
20150803	1200	16.6	-145.7	111.0	992	-9999	-9999	-9999	-9999	-9999.0	-0.0	-9999.0	-9999.0
20150803	1800	17.2	-146.4	101.7	991	-9999	-9999	-9999	-9999	-9999.0	-0.0	-9999.0	-9999.0
