20111005	1200	9.7	-102.8	46.25	1009	729.59	636.61	641.72	609.11	654.26	0.17	0.51	0.18
20111005	1800	10.0	-103.7	46.25	1006	830.88	558.00	518.72	645.33	638.23	0.38	0.48	0.24
20111006	0000	10.5	-104.6	46.25	1006	608.67	623.63	605.97	626.88	616.29	0.03	0.49	0.32
20111006	0600	11.1	-105.5	55.5	1006	614.18	698.93	649.05	705.07	666.81	0.13	0.53	0.22
20111006	1200	11.6	-106.3	55.5	1006	1076.19	724.01	657.44	672.41	782.51	0.39	0.51	0.18
20111006	1800	12.1	-107.1	64.75	1004	796.24	697.29	686.02	727.28	726.71	0.14	0.45	0.19
20111007	0000	12.6	-108.1	74.0	1002	718.65	1505.91	712.51	712.95	912.51	0.53	0.41	0.19
20111007	0600	13.1	-109.1	83.25	1000	900.54	1018.18	734.84	595.96	812.38	0.41	0.3	0.29
20111007	1200	13.7	-109.9	92.5	999	1010.66	734.41	647.50	515.51	727.02	0.49	0.36	0.37
20111007	1800	14.4	-110.3	101.7	997	873.57	799.43	721.05	698.20	773.06	0.2	0.34	0.34
20111008	0000	15.1	-110.5	101.7	997	532.56	1098.72	920.08	650.00	800.34	0.52	0.35	0.27
20111008	0600	15.5	-110.6	101.7	996	869.15	1138.70	837.98	916.40	940.56	0.26	0.34	0.18
20111008	1200	15.6	-110.6	111.0	993	845.36	814.20	808.23	394.46	715.56	0.53	0.36	0.33
20111008	1800	15.8	-110.4	120.2	989	819.42	844.00	872.30	798.84	833.64	0.08	0.29	0.22
20111009	0000	16.0	-110.0	129.5	986	873.27	628.92	895.62	457.13	713.74	0.49	0.35	0.26
20111009	0600	16.1	-109.5	138.7	982	726.51	587.76	853.90	641.06	702.31	0.31	0.27	0.24
20111009	1200	16.1	-108.9	148.0	978	803.80	747.71	763.77	791.96	776.81	0.07	0.24	0.22
20111009	1800	16.1	-108.3	148.0	975	653.13	486.42	840.73	1018.25	749.63	0.52	0.34	0.2
20111010	0000	16.2	-107.7	166.5	969	790.16	417.03	887.12	1091.77	796.52	0.62	0.32	0.15
20111010	0600	16.3	-107.2	185.0	964	352.80	621.27	732.84	775.59	620.62	0.55	0.13	0.2
20111010	1200	16.4	-106.8	194.2	961	579.42	612.23	814.53	786.84	698.26	0.29	0.23	0.25
20111010	1800	16.5	-106.5	203.5	955	478.02	595.47	791.12	980.86	711.37	0.51	0.32	0.22
20111011	0000	16.8	-106.2	194.2	958	1060.57	466.64	698.10	1127.75	838.26	0.59	0.36	0.17
20111011	0600	17.2	-105.9	185.0	962	970.70	358.02	781.43	984.00	773.54	0.64	0.52	0.18
20111011	1200	17.5	-105.7	175.7	965	628.92	463.25	894.42	1032.10	754.67	0.55	0.26	0.31
20111011	1800	17.9	-105.5	157.2	973	496.62	388.95	1224.15	1080.17	797.47	0.68	0.34	0.22
20111012	0000	18.6	-105.3	157.2	974	715.78	452.19	1233.06	1128.54	882.39	0.63	0.36	0.2
20111012	0600	19.6	-105.1	157.2	975	452.91	537.10	1006.52	867.25	715.94	0.55	0.36	0.19
20111012	1200	20.6	-104.9	111.0	987	312.21	466.12	960.31	904.83	660.87	0.67	0.38	0.19
20111012	1800	21.3	-104.5	55.5	1000	599.82	144.86	753.54	772.66	567.72	0.81	0.47	0.08
