20160806	1800	17.7	-102.5	46.25	1004	321.09	552.17	659.23	812.19	586.17	0.6	0.27	0.54
20160807	0000	18.0	-103.5	55.5	1003	717.78	611.66	747.72	810.60	721.94	0.25	0.3	0.36
20160807	0600	18.5	-104.5	55.5	1002	814.24	681.02	711.91	700.02	726.8	0.16	0.32	0.28
20160807	1200	19.0	-105.5	64.75	1001	550.71	612.39	809.82	792.57	691.37	0.32	0.37	0.39
20160807	1800	19.6	-106.4	74.0	1000	615.89	651.71	800.73	849.14	729.37	0.27	0.56	0.17
20160808	0000	20.4	-107.2	83.25	999	946.05	862.14	354.31	874.29	759.2	0.63	0.55	0.16
20160808	0600	21.1	-108.1	83.25	999	869.91	542.18	253.33	983.04	662.12	0.74	0.36	0.2
20160808	1200	21.7	-108.8	92.5	998	871.03	593.69	238.14	1066.75	692.4	0.78	0.37	0.24
20160808	1800	22.2	-109.3	101.7	997	857.70	511.79	290.23	1033.99	673.43	0.72	0.47	0.09
20160809	0000	22.6	-109.5	92.5	999	998.54	823.29	227.05	1101.90	787.7	0.79	0.64	0.14
20160809	0330	23.1	-109.7	83.25	1002	1007.90	865.78	0.00	1016.97	963.55	1.0	0.67	0.13
20160809	0600	23.4	-110.2	64.75	1004	1085.08	772.15	0.00	865.51	907.58	1.0	0.66	0.12
20160809	1200	23.9	-110.9	55.5	1005	986.79	583.33	0.00	0.00	785.06	1.0	0.68	0.08
20160809	1800	24.4	-111.6	46.25	1007	313.62	106.68	31.81	42.28	123.6	0.9	0.3	0.18
20160810	0000	24.7	-112.1	46.25	1008	941.23	0.00	0.00	122.46	531.84	1.0	0.77	0.1
20160810	0600	25.2	-112.3	37.0	1009	730.06	0.00	0.00	669.94	700.0	1.0	0.94	0.01
20160810	1200	25.7	-112.5	37.0	1009	501.11	0.00	0.00	0.00	501.11	1.0	0.94	0.01
