20091015	1800	11.9	-96.6	55.5	1005	521.33	561.15	400.70	309.10	448.07	0.45	0.17	0.46
20091016	0000	12.1	-97.3	74.0	1002	733.84	596.69	632.83	600.35	640.93	0.19	0.14	0.35
20091016	0600	12.3	-98.1	92.5	997	805.49	577.14	913.06	817.95	778.41	0.37	0.38	0.21
20091016	1200	12.6	-98.9	111.0	991	636.79	576.27	802.33	943.38	739.69	0.39	0.13	0.33
20091016	1800	12.9	-99.7	129.5	984	717.14	528.19	894.20	1002.19	785.43	0.47	0.07	0.36
20091017	0000	13.3	-100.5	157.2	975	812.58	517.09	902.31	800.86	758.21	0.43	0.23	0.39
20091017	0600	13.8	-101.4	175.7	966	951.56	710.72	895.61	853.58	852.87	0.25	0.42	0.24
20091017	1200	14.2	-102.5	222.0	942	772.37	1056.09	790.84	823.65	860.74	0.27	0.36	0.29
20091017	1800	14.6	-103.9	249.7	928	668.01	793.47	766.04	900.54	782.02	0.26	0.15	0.38
20091018	0000	14.9	-105.3	277.5	914	694.75	655.63	792.75	876.77	754.98	0.25	0.23	0.4
20091018	0600	15.2	-106.6	286.7	906	832.11	599.96	859.13	814.11	776.33	0.3	0.35	0.27
20091018	1200	15.7	-107.8	286.7	906	737.44	420.68	423.71	841.50	605.83	0.5	0.1	0.45
20091018	1800	16.2	-109.0	259.0	921	646.98	533.30	784.62	934.80	724.92	0.43	0.28	0.35
20091019	0000	16.7	-109.9	231.2	936	717.37	384.45	706.79	716.71	631.33	0.46	0.29	0.34
20091019	0600	17.1	-110.7	203.5	952	688.97	300.50	781.73	878.57	662.44	0.66	0.42	0.21
20091019	1200	17.7	-111.3	175.7	965	781.49	475.52	827.06	785.24	717.33	0.43	0.54	0.18
20091019	1800	18.2	-111.6	138.7	976	938.52	0.00	817.80	805.54	853.95	1.0	0.42	0.09
20091020	0000	18.7	-111.8	120.2	984	914.45	0.00	826.36	815.54	852.12	1.0	0.43	0.09
20091020	0600	19.3	-111.6	111.0	986	858.49	204.53	811.71	808.04	670.69	0.76	0.41	0.1
20091020	1200	19.8	-111.2	101.7	989	748.76	242.40	846.73	760.45	649.58	0.71	0.53	0.15
20091020	1800	20.2	-110.5	101.7	989	502.29	318.72	807.17	809.17	609.34	0.61	0.48	0.15
20091021	0000	20.8	-109.7	101.7	989	617.20	349.20	873.04	816.80	664.06	0.6	0.42	0.18
20091021	0600	21.7	-108.6	101.7	989	697.78	616.60	879.54	694.11	722.01	0.3	0.28	0.2
20091021	1200	22.8	-107.2	92.5	989	874.21	681.70	856.25	753.87	791.51	0.22	0.47	0.11
20091021	1400	23.3	-106.5	92.5	989	756.25	734.40	0.00	755.16	748.6	1.0	0.53	0.11
20091021	1800	23.9	-105.7	55.5	1000	598.68	0.00	0.00	728.50	663.59	1.0	0.61	0.12
20091021	2000	24.3	-105.2	55.5	1001	619.43	0.00	0.00	793.49	706.46	1.0	0.7	0.12
