AL012006	11	6	2006	18	24.3	-87.8	74.0	1068.94	0.0	0.0	1068.67	1068.805
AL012006	12	6	2006	0	25.0	-87.8	74.0	0.0	0.0	799.11	773.96	786.5350000000001
AL012006	12	6	2006	6	25.8	-87.4	83.25	583.77	0.0	0.0	345.09	464.42999999999995
AL012006	12	6	2006	12	26.8	-86.3	111.0	636.72	238.02	961.73	962.24	699.6775
AL012006	12	6	2006	18	27.5	-85.4	111.0	990.42	277.52	1019.75	825.61	778.325
AL012006	13	6	2006	0	28.0	-85.0	111.0	1627.82	267.0	0.0	802.37	899.0633333333334
AL012006	13	6	2006	6	28.8	-84.4	101.7	1011.58	0.0	0.0	0.0	1011.58
AL012006	13	6	2006	12	29.5	-84.1	83.25	857.16	160.47	1011.61	857.25	721.6225000000001
AL012006	13	6	2006	16	29.9	-83.7	74.0	772.75	77.7	1026.36	745.82	655.6575
AL012006	13	6	2006	18	30.3	-83.5	64.75	783.59	171.2	1079.39	55.66	522.46
AL012006	14	6	2006	0	31.3	-82.8	64.75	604.21	196.07	0.0	0.0	400.14
AL012006	14	6	2006	6	32.8	-81.9	55.5	821.33	266.71	0.0	801.5	629.8466666666667
AL012006	14	6	2006	12	34.3	-80.7	64.75	957.44	230.43	0.0	957.35	715.0733333333334
AL012007	7	5	2007	0	34.3	-71.7	92.5	606.53	335.04	578.36	537.28	514.3025
AL012007	7	5	2007	6	33.3	-72.3	120.2	765.27	377.48	202.12	666.02	502.72249999999997
AL012007	7	5	2007	12	32.3	-73.1	120.2	701.44	428.78	346.08	701.8	544.525
AL012007	7	5	2007	18	31.5	-74.0	120.2	450.32	532.74	289.43	0.0	424.16333333333336
AL012007	8	5	2007	0	31.0	-74.9	101.7	394.16	428.08	200.38	0.0	340.87333333333333
AL012007	8	5	2007	6	30.7	-76.0	92.5	298.31	288.73	0.0	0.0	293.52
AL012007	8	5	2007	12	30.4	-77.2	92.5	365.03	366.56	266.72	0.0	332.77
AL012007	8	5	2007	18	30.4	-77.9	92.5	345.11	325.57	240.77	0.0	303.81666666666666
AL012007	9	5	2007	0	30.6	-78.3	92.5	790.37	379.77	292.57	840.36	575.7675
AL012007	9	5	2007	6	30.8	-78.7	92.5	1168.93	405.84	0.0	1582.56	1052.4433333333334
AL012007	9	5	2007	12	30.9	-79.2	83.25	1314.14	1546.5	205.15	1779.59	1211.345
AL012007	9	5	2007	18	30.9	-79.6	74.0	314.1	0.0	0.0	310.32	312.21000000000004
AL012007	10	5	2007	0	30.7	-79.8	74.0	270.5	0.0	0.0	270.5	270.5
AL012007	10	5	2007	6	30.5	-79.9	64.75	291.36	0.0	0.0	310.24	300.8
AL012007	10	5	2007	12	30.1	-79.9	55.5	462.87	0.0	0.0	423.01	442.94
AL012007	10	5	2007	18	29.7	-79.8	55.5	-9999.0	-9999.0	-9999.0	-9999.0	
AL012007	11	5	2007	0	29.4	-79.8	55.5	0.0	0.0	0.0	755.64	755.64
AL012007	11	5	2007	6	29.1	-79.8	55.5	0.0	0.0	0.0	986.16	986.16
AL012007	11	5	2007	12	28.8	-79.7	46.25	-9999.0	-9999.0	-9999.0	-9999.0	
AL012007	11	5	2007	18	28.5	-79.5	46.25	-9999.0	-9999.0	-9999.0	-9999.0	
AL012007	12	5	2007	0	28.5	-79.1	46.25	-9999.0	-9999.0	-9999.0	-9999.0	
AL012007	12	5	2007	6	28.8	-78.8	46.25	134.82	79.24	33.4	926.37	293.45750000000004
AL012007	12	5	2007	12	29.1	-78.5	46.25	331.72	0.0	0.0	874.33	603.0250000000001
AL012007	12	5	2007	18	29.4	-78.0	46.25	-9999.0	-9999.0	-9999.0	-9999.0	
AL012007	13	5	2007	0	29.7	-77.2	46.25	917.79	885.57	0.0	0.0	901.6800000000001
AL012007	13	5	2007	6	30.1	-76.0	46.25	989.15	0.0	0.0	0.0	989.15
AL012007	13	5	2007	12	30.8	-74.2	46.25	694.96	51.69	0.0	0.0	373.32500000000005
AL012007	13	5	2007	18	31.4	-71.9	46.25	921.25	0.0	872.81	856.85	883.6366666666667
AL012007	14	5	2007	0	31.8	-69.4	46.25	514.2	71.71	971.53	936.23	623.4175
AL012008	31	5	2008	0	17.5	-87.5	64.75	811.14	543.14	771.25	908.56	758.5225
AL012008	31	5	2008	6	17.8	-88.0	74.0	689.23	649.42	966.51	498.51	700.9175
AL012008	31	5	2008	9	17.9	-88.2	74.0	489.81	659.36	1182.93	509.46	710.3900000000001
AL012008	31	5	2008	12	18.0	-88.4	64.75	542.42	687.12	1153.5	668.68	762.93
AL012008	31	5	2008	18	18.2	-88.8	64.75	650.8	434.15	823.9	646.07	638.73
AL012008	1	6	2008	0	18.3	-89.2	64.75	311.69	322.83	648.32	401.58	421.105
AL012008	1	6	2008	6	18.2	-89.8	64.75	478.82	523.72	751.88	673.06	606.87
AL012008	1	6	2008	12	18.0	-90.4	55.5	564.36	0.0	1000.09	717.39	760.6133333333333
AL012008	1	6	2008	18	17.8	-90.8	55.5	413.36	0.0	919.58	585.01	639.3166666666667
AL012008	2	6	2008	0	17.6	-91.1	46.25	413.93	0.0	694.21	1092.56	733.5666666666666
AL012009	26	5	2009	18	30.6	-75.4	46.25	502.43	1064.34	1107.9	1065.64	935.0775
AL012009	27	5	2009	0	31.7	-75.6	46.25	0.0	0.0	1325.66	0.0	1325.66
AL012009	27	5	2009	6	32.7	-75.5	46.25	257.39	0.0	900.88	266.41	474.89333333333326
AL012009	27	5	2009	12	33.6	-75.2	46.25	0.0	0.0	1011.81	921.19	966.5
AL012009	27	5	2009	18	34.5	-74.6	46.25	0.0	774.23	723.58	1222.57	906.7933333333334
AL012010	24	6	2010	18	15.9	-82.0	46.25	852.18	0.0	0.0	404.85	628.515
AL012010	25	6	2010	0	16.0	-82.1	46.25	1010.38	1090.32	0.0	1205.4	1102.0333333333333
AL012010	25	6	2010	6	16.1	-82.3	46.25	229.98	0.0	790.93	684.38	568.43
AL012010	25	6	2010	12	16.2	-82.5	55.5	724.4	694.27	345.28	383.83	536.9449999999999
